nda,abcd,instrument
tfmri_saisvcg_bscs_cderh,tfmri_sst_all_incorrect.stop.vs.correct.go_beta_subcort.aseg_caudate.rh,mrisst02
tfmri_saisvcg_bscs_purh,tfmri_sst_all_incorrect.stop.vs.correct.go_beta_subcort.aseg_putamen.rh,mrisst02
tfmri_saisvcg_bscs_pdrh,tfmri_sst_all_incorrect.stop.vs.correct.go_beta_subcort.aseg_pallidum.rh,mrisst02
tfmri_saisvcg_bscs_hpusrh,tfmri_sst_all_incorrect.stop.vs.correct.go_beta_subcort.aseg_hippocampus.rh,mrisst02
tfmri_saisvcg_bscs_ayrh,tfmri_sst_all_incorrect.stop.vs.correct.go_beta_subcort.aseg_amygdala.rh,mrisst02
tfmri_saisvcg_bscs_aarh,tfmri_sst_all_incorrect.stop.vs.correct.go_beta_subcort.aseg_accumbens.area.rh,mrisst02
tfmri_saisvcg_bscs_vtdcrh,tfmri_sst_all_incorrect.stop.vs.correct.go_beta_subcort.aseg_ventraldc.rh,mrisst02
tfmri_saasvcg_bscs_cbwmlh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_cerebral.white.matter.lh,mrisst02
tfmri_saasvcg_bscs_lavtelh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_lateral.ventricle.lh,mrisst02
tfmri_saasvcg_bscs_inflatvtlh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_inf.lat.vent.lh,mrisst02
tfmri_saasvcg_bscs_crbwmlh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_cerebellum.white.matter.lh,mrisst02
tfmri_saasvcg_bscs_crbcxlh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_cerebellum.cortex.lh,mrisst02
tfmri_saasvcg_bscs_tplh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_thalamus.proper.lh,mrisst02
tfmri_saasvcg_bscs_cdelh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_caudate.lh,mrisst02
tfmri_saasvcg_bscs_pulh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_putamen.lh,mrisst02
tfmri_saasvcg_bscs_pdlh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_pallidum.lh,mrisst02
tfmri_saasvcg_bscs_3rdvte,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_3rd.ventricle,mrisst02
tfmri_saasvcg_bscs_4thvte,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_4th.ventricle,mrisst02
tfmri_saasvcg_bscs_bs,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_brain.stem,mrisst02
tfmri_saasvcg_bscs_hpuslh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_hippocampus.lh,mrisst02
tfmri_saasvcg_bscs_aylh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_amygdala.lh,mrisst02
tfmri_saasvcg_bscs_csf,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_csf,mrisst02
tfmri_saasvcg_bscs_aalh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_accumbens.area.lh,mrisst02
tfmri_saasvcg_bscs_vtdclh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_ventraldc.lh,mrisst02
tfmri_saasvcg_bscs_cbwmrh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_cerebral.white.matter.rh,mrisst02
tfmri_saasvcg_bscs_lavterh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_lateral.ventricle.rh,mrisst02
tfmri_saasvcg_bscs_inflatvtrh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_inf.lat.vent.rh,mrisst02
tfmri_saasvcg_bscs_crbwmrh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_cerebellum.white.matter.rh,mrisst02
tfmri_saasvcg_bscs_crbcxrh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_cerebellum.cortex.rh,mrisst02
tfmri_saasvcg_bscs_tprh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_thalamus.proper.rh,mrisst02
tfmri_saasvcg_bscs_cderh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_caudate.rh,mrisst02
tfmri_saasvcg_bscs_purh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_putamen.rh,mrisst02
tfmri_saasvcg_bscs_pdrh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_pallidum.rh,mrisst02
tfmri_saasvcg_bscs_hpusrh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_hippocampus.rh,mrisst02
tfmri_saasvcg_bscs_ayrh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_amygdala.rh,mrisst02
tfmri_saasvcg_bscs_aarh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_accumbens.area.rh,mrisst02
tfmri_saasvcg_bscs_vtdcrh,tfmri_sst_all_any.stop.vs.correct.go_beta_subcort.aseg_ventraldc.rh,mrisst02
tfmri_sacsvis_bscs_cbwmlh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebral.white.matter.lh,mrisst02
tfmri_sacsvis_bscs_lavtelh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_lateral.ventricle.lh,mrisst02
tfmri_sacsvis_bscs_inflatvtlh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_inf.lat.vent.lh,mrisst02
tfmri_sacsvis_bscs_crbwmlh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebellum.white.matter.lh,mrisst02
tfmri_sacsvis_bscs_crbcxlh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebellum.cortex.lh,mrisst02
tfmri_sacsvis_bscs_tplh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_thalamus.proper.lh,mrisst02
tfmri_sacsvis_bscs_cdelh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_caudate.lh,mrisst02
tfmri_sacsvis_bscs_pulh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_putamen.lh,mrisst02
tfmri_sacsvis_bscs_pdlh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_pallidum.lh,mrisst02
tfmri_sacsvis_bscs_3rdvte,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_3rd.ventricle,mrisst02
tfmri_sacsvis_bscs_4thvte,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_4th.ventricle,mrisst02
tfmri_sacsvis_bscs_bs,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_brain.stem,mrisst02
tfmri_sacsvis_bscs_hpuslh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_hippocampus.lh,mrisst02
tfmri_sacsvis_bscs_aylh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_amygdala.lh,mrisst02
tfmri_sacsvis_bscs_csf,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_csf,mrisst02
tfmri_sacsvis_bscs_aalh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_accumbens.area.lh,mrisst02
tfmri_sacsvis_bscs_vtdclh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_ventraldc.lh,mrisst02
tfmri_sacsvis_bscs_cbwmrh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebral.white.matter.rh,mrisst02
tfmri_sacsvis_bscs_lavterh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_lateral.ventricle.rh,mrisst02
tfmri_sacsvis_bscs_inflatvtrh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_inf.lat.vent.rh,mrisst02
tfmri_sacsvis_bscs_crbwmrh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebellum.white.matter.rh,mrisst02
tfmri_sacsvis_bscs_crbcxrh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebellum.cortex.rh,mrisst02
tfmri_sacsvis_bscs_tprh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_thalamus.proper.rh,mrisst02
tfmri_sacsvis_bscs_cderh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_caudate.rh,mrisst02
tfmri_sacsvis_bscs_purh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_putamen.rh,mrisst02
tfmri_sacsvis_bscs_pdrh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_pallidum.rh,mrisst02
tfmri_sacsvis_bscs_hpusrh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_hippocampus.rh,mrisst02
tfmri_sacsvis_bscs_ayrh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_amygdala.rh,mrisst02
tfmri_sacsvis_bscs_aarh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_accumbens.area.rh,mrisst02
tfmri_sacsvis_bscs_vtdcrh,tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_ventraldc.rh,mrisst02
tfmri_saigvcg_bscs_cbwmlh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebral.white.matter.lh,mrisst02
tfmri_saigvcg_bscs_lavtelh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_lateral.ventricle.lh,mrisst02
tfmri_saigvcg_bscs_inflatvtlh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_inf.lat.vent.lh,mrisst02
tfmri_saigvcg_bscs_crbwmlh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebellum.white.matter.lh,mrisst02
tfmri_saigvcg_bscs_crbcxlh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebellum.cortex.lh,mrisst02
tfmri_saigvcg_bscs_tplh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_thalamus.proper.lh,mrisst02
tfmri_saigvcg_bscs_cdelh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_caudate.lh,mrisst02
tfmri_saigvcg_bscs_pulh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_putamen.lh,mrisst02
tfmri_saigvcg_bscs_pdlh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_pallidum.lh,mrisst02
tfmri_saigvcg_bscs_3rdvte,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_3rd.ventricle,mrisst02
tfmri_saigvcg_bscs_4thvte,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_4th.ventricle,mrisst02
tfmri_saigvcg_bscs_bs,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_brain.stem,mrisst02
tfmri_saigvcg_bscs_hpuslh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_hippocampus.lh,mrisst02
tfmri_saigvcg_bscs_aylh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_amygdala.lh,mrisst02
tfmri_saigvcg_bscs_csf,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_csf,mrisst02
tfmri_saigvcg_bscs_aalh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_accumbens.area.lh,mrisst02
tfmri_saigvcg_bscs_vtdclh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_ventraldc.lh,mrisst02
tfmri_saigvcg_bscs_cbwmrh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebral.white.matter.rh,mrisst02
tfmri_saigvcg_bscs_lavterh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_lateral.ventricle.rh,mrisst02
tfmri_saigvcg_bscs_inflatvtrh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_inf.lat.vent.rh,mrisst02
tfmri_saigvcg_bscs_crbwmrh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebellum.white.matter.rh,mrisst02
tfmri_saigvcg_bscs_crbcxrh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebellum.cortex.rh,mrisst02
tfmri_saigvcg_bscs_tprh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_thalamus.proper.rh,mrisst02
tfmri_saigvcg_bscs_cderh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_caudate.rh,mrisst02
tfmri_saigvcg_bscs_purh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_putamen.rh,mrisst02
tfmri_saigvcg_bscs_pdrh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_pallidum.rh,mrisst02
tfmri_saigvcg_bscs_hpusrh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_hippocampus.rh,mrisst02
tfmri_saigvcg_bscs_ayrh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_amygdala.rh,mrisst02
tfmri_saigvcg_bscs_aarh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_accumbens.area.rh,mrisst02
tfmri_saigvcg_bscs_vtdcrh,tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_ventraldc.rh,mrisst02
tfmri_saigvis_bscs_cbwmlh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_cerebral.white.matter.lh,mrisst02
tfmri_saigvis_bscs_lavtelh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_lateral.ventricle.lh,mrisst02
tfmri_saigvis_bscs_inflatvtlh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_inf.lat.vent.lh,mrisst02
tfmri_saigvis_bscs_crbwmlh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_cerebellum.white.matter.lh,mrisst02
tfmri_saigvis_bscs_crbcxlh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_cerebellum.cortex.lh,mrisst02
tfmri_saigvis_bscs_tplh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_thalamus.proper.lh,mrisst02
tfmri_saigvis_bscs_cdelh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_caudate.lh,mrisst02
tfmri_saigvis_bscs_pulh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_putamen.lh,mrisst02
tfmri_saigvis_bscs_pdlh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_pallidum.lh,mrisst02
tfmri_saigvis_bscs_3rdvte,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_3rd.ventricle,mrisst02
tfmri_saigvis_bscs_4thvte,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_4th.ventricle,mrisst02
tfmri_saigvis_bscs_bs,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_brain.stem,mrisst02
tfmri_saigvis_bscs_hpuslh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_hippocampus.lh,mrisst02
tfmri_saigvis_bscs_aylh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_amygdala.lh,mrisst02
tfmri_saigvis_bscs_csf,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_csf,mrisst02
tfmri_saigvis_bscs_aalh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_accumbens.area.lh,mrisst02
tfmri_saigvis_bscs_vtdclh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_ventraldc.lh,mrisst02
tfmri_saigvis_bscs_cbwmrh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_cerebral.white.matter.rh,mrisst02
tfmri_saigvis_bscs_lavterh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_lateral.ventricle.rh,mrisst02
tfmri_saigvis_bscs_inflatvtrh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_inf.lat.vent.rh,mrisst02
tfmri_saigvis_bscs_crbwmrh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_cerebellum.white.matter.rh,mrisst02
tfmri_saigvis_bscs_crbcxrh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_cerebellum.cortex.rh,mrisst02
tfmri_saigvis_bscs_tprh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_thalamus.proper.rh,mrisst02
tfmri_saigvis_bscs_cderh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_caudate.rh,mrisst02
tfmri_saigvis_bscs_purh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_putamen.rh,mrisst02
tfmri_saigvis_bscs_pdrh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_pallidum.rh,mrisst02
tfmri_saigvis_bscs_hpusrh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_hippocampus.rh,mrisst02
tfmri_saigvis_bscs_ayrh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_amygdala.rh,mrisst02
tfmri_saigvis_bscs_aarh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_accumbens.area.rh,mrisst02
tfmri_saigvis_bscs_vtdcrh,tfmri_sst_all_incorrect.go.vs.incorrect.stop_beta_subcort.aseg_ventraldc.rh,mrisst02
tfmri_sacgvf_bcdk_bktslh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_bankssts.lh,mrisst02
tfmri_sacgvf_bcdk_cdacgelh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_caudalanteriorcingulate.lh,mrisst02
tfmri_sacgvf_bcdk_cdmdfrlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_caudalmiddlefrontal.lh,mrisst02
tfmri_sacgvf_bcdk_culh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_cuneus.lh,mrisst02
tfmri_sacgvf_bcdk_ehinallh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_entorhinal.lh,mrisst02
tfmri_sacgvf_bcdk_fflh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_fusiform.lh,mrisst02
tfmri_sacgvf_bcdk_ifpalh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_inferiorparietal.lh,mrisst02
tfmri_sacgvf_bcdk_iftplh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_inferiortemporal.lh,mrisst02
tfmri_sacgvf_bcdk_ihcgelh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_isthmuscingulate.lh,mrisst02
tfmri_sacgvf_bcdk_laoclh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_lateraloccipital.lh,mrisst02
tfmri_sacgvf_bcdk_laobofrlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_lateralorbitofrontal.lh,mrisst02
tfmri_sacgvf_bcdk_lglh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_lingual.lh,mrisst02
tfmri_sacgvf_bcdk_mobofrlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_medialorbitofrontal.lh,mrisst02
tfmri_sacgvf_bcdk_mdtplh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_middletemporal.lh,mrisst02
tfmri_sacgvf_bcdk_pahpallh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_parahippocampal.lh,mrisst02
tfmri_sacgvf_bcdk_pacnlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_paracentral.lh,mrisst02
tfmri_sacgvf_bcdk_psopelh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_parsopercularis.lh,mrisst02
tfmri_sacgvf_bcdk_psobslh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_parsorbitalis.lh,mrisst02
tfmri_sacgvf_bcdk_pstglh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_parstriangularis.lh,mrisst02
tfmri_sacgvf_bcdk_pcnlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_pericalcarine.lh,mrisst02
tfmri_sacgvf_bcdk_postcnlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_postcentral.lh,mrisst02
tfmri_sacgvf_bcdk_pocgelh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_posteriorcingulate.lh,mrisst02
tfmri_sacgvf_bcdk_precnlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_precentral.lh,mrisst02
tfmri_sacgvf_bcdk_pculh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_precuneus.lh,mrisst02
tfmri_sacgvf_bcdk_racgelh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_rostralanteriorcingulate.lh,mrisst02
tfmri_sacgvf_bcdk_rmdfrlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_rostralmiddlefrontal.lh,mrisst02
tfmri_sacgvf_bcdk_sufrlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_superiorfrontal.lh,mrisst02
tfmri_sacgvf_bcdk_supalh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_superiorparietal.lh,mrisst02
tfmri_sacgvf_bcdk_sutplh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_superiortemporal.lh,mrisst02
tfmri_sacgvf_bcdk_smlh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_supramarginal.lh,mrisst02
tfmri_sacgvf_bcdk_frpelh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_frontalpole.lh,mrisst02
tfmri_sacgvf_bcdk_tppelh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_temporalpole.lh,mrisst02
tfmri_sacgvf_bcdk_tvtplh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_transversetemporal.lh,mrisst02
tfmri_sacgvf_bcdk_isalh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_insula.lh,mrisst02
tfmri_sacgvf_bcdk_bktsrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_bankssts.rh,mrisst02
tfmri_sacgvf_bcdk_cdacgerh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_caudalanteriorcingulate.rh,mrisst02
tfmri_sacgvf_bcdk_cdmdfrrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_caudalmiddlefrontal.rh,mrisst02
tfmri_sacgvf_bcdk_curh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_cuneus.rh,mrisst02
tfmri_sacgvf_bcdk_ehinalrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_entorhinal.rh,mrisst02
tfmri_sacgvf_bcdk_ffrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_fusiform.rh,mrisst02
tfmri_sacgvf_bcdk_ifparh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_inferiorparietal.rh,mrisst02
tfmri_sacgvf_bcdk_iftprh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_inferiortemporal.rh,mrisst02
tfmri_sacgvf_bcdk_ihcgerh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_isthmuscingulate.rh,mrisst02
tfmri_sacgvf_bcdk_laocrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_lateraloccipital.rh,mrisst02
tfmri_sacgvf_bcdk_laobofrrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_lateralorbitofrontal.rh,mrisst02
tfmri_sacgvf_bcdk_lgrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_lingual.rh,mrisst02
tfmri_sacgvf_bcdk_mobofrrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_medialorbitofrontal.rh,mrisst02
tfmri_sacgvf_bcdk_mdtprh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_middletemporal.rh,mrisst02
tfmri_sacgvf_bcdk_pahpalrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_parahippocampal.rh,mrisst02
tfmri_sacgvf_bcdk_pacnrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_paracentral.rh,mrisst02
tfmri_sacgvf_bcdk_psoperh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_parsopercularis.rh,mrisst02
tfmri_sacgvf_bcdk_psobsrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_parsorbitalis.rh,mrisst02
tfmri_sacgvf_bcdk_pstgrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_parstriangularis.rh,mrisst02
tfmri_sacgvf_bcdk_pcnrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_pericalcarine.rh,mrisst02
tfmri_sacgvf_bcdk_postcnrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_postcentral.rh,mrisst02
tfmri_sacgvf_bcdk_pocgerh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_posteriorcingulate.rh,mrisst02
tfmri_sacgvf_bcdk_precnrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_precentral.rh,mrisst02
tfmri_sacgvf_bcdk_pcurh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_precuneus.rh,mrisst02
tfmri_sacgvf_bcdk_racgerh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_rostralanteriorcingulate.rh,mrisst02
tfmri_sacgvf_bcdk_rmdfrrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_rostralmiddlefrontal.rh,mrisst02
tfmri_sacgvf_bcdk_sufrrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_superiorfrontal.rh,mrisst02
tfmri_sacgvf_bcdk_suparh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_superiorparietal.rh,mrisst02
tfmri_sacgvf_bcdk_sutprh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_superiortemporal.rh,mrisst02
tfmri_sacgvf_bcdk_smrh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_supramarginal.rh,mrisst02
tfmri_sacgvf_bcdk_frperh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_frontalpole.rh,mrisst02
tfmri_sacgvf_bcdk_tpperh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_temporalpole.rh,mrisst02
tfmri_sacgvf_bcdk_tvtprh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_transversetemporal.rh,mrisst02
tfmri_sacgvf_bcdk_isarh,tfmri_sst_all_correct.go.vs.fixation_beta_cort.desikan_insula.rh,mrisst02
